板块,公司全称,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
主板,广东华铁通达高铁装备股份有限公司,000976,华铁股份,6/1/2000,"1,595,678,796","1,594,602,816",,,,0,0,华南,广东,江门市,C 制造业,www.huatie-railway.com
主板,浪潮电子信息产业股份有限公司,000977,浪潮信息,6/8/2000,"1,453,721,310","1,452,808,551",,,,0,0,华东,山东,济南市,C 制造业,www.inspur.com
主板,桂林旅游股份有限公司,000978,桂林旅游,5/18/2000,"360,100,000","360,053,425",,,,0,0,华南,广西,桂林市,N 公共环保,www.guilintravel.com
主板,众泰汽车股份有限公司,000980,*ST众泰,6/16/2000,"2,027,671,288","1,240,526,664",,,,0,0,华东,浙江,金华市,C 制造业,www.hsjinma.com
主板,银亿股份有限公司,000981,*ST银亿,6/22/2000,"4,027,989,882","2,574,315,600",,,,0,0,西北,甘肃,兰州市,C 制造业,www.chinayinyi.cn
主板,宁夏中银绒业股份有限公司,000982,*ST 中绒,7/6/2000,"4,261,877,053","4,261,877,053",,,,0,0,西北,宁夏,银川市,C 制造业,www.zhongyincashmere.com
主板,山西西山煤电股份有限公司,000983,西山煤电,7/26/2000,"4,096,560,000","4,096,533,444",,,,0,0,华北,山西,太原市,B 采矿业,www.xsmd.com.cn
主板,大庆华科股份有限公司,000985,大庆华科,7/26/2000,"129,639,500","129,639,500",,,,0,0,东北,黑龙江,大庆市,C 制造业,www.huake.com
主板,广州越秀金融控股集团股份有限公司,000987,越秀金控,7/18/2000,"2,752,884,754","2,667,210,610",,,,0,0,华南,广东,广州市,J 金融业,www.yuexiu-finance.com
主板,华工科技产业股份有限公司,000988,华工科技,6/8/2000,"1,005,502,707","1,005,075,732",,,,0,0,华中,湖北,武汉市,C 制造业,www.hgtech.com.cn
主板,九芝堂股份有限公司,000989,九 芝 堂,6/28/2000,"869,354,236","589,542,851",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnjzt.com
主板,诚志股份有限公司,000990,诚志股份,7/6/2000,"1,253,011,919","834,025,091",,,,0,0,华东,江西,南昌市,C 制造业,www.chengzhi.com.cn
主板,福建闽东电力股份有限公司,000993,闽东电力,7/31/2000,"457,951,455","373,000,000",,,,0,0,华东,福建,宁德市,D 水电煤气,www.mdep.com.cn
主板,甘肃皇台酒业股份有限公司,000995,*ST皇台,8/7/2000,"177,408,000","177,408,000",,,,0,0,西北,甘肃,武威市,C 制造业,www.huangtaichina.com
主板,中国中期投资股份有限公司,000996,中国中期,7/18/2000,"345,000,000","345,000,000",,,,0,0,华北,北京,北京市,F 批发零售,www.cifco996.com
主板,新大陆数字技术股份有限公司,000997,新 大 陆,8/7/2000,"1,050,441,717","1,016,025,066",,,,0,0,华东,福建,福州市,I 信息技术,www.newlandcomputer.com
主板,袁隆平农业高科技股份有限公司,000998,隆平高科,12/11/2000,"1,316,970,298","962,380,663",,,,0,0,华中,湖南,长沙市,A 农林牧渔,www.lpht.com.cn
主板,华润三九医药股份有限公司,000999,华润三九,3/9/2000,"978,900,000","978,395,308",,,,0,0,华南,广东,深圳市,C 制造业,www.999.com.cn
主板,重庆宗申动力机械股份有限公司,001696,宗申动力,3/6/1997,"1,145,026,920","879,168,449",,,,0,0,西南,重庆,重庆市,C 制造业,www.zsengine.com
主板,招商局港口集团股份有限公司,001872,招商港口,5/5/1993,"1,742,469,694","593,820,070",201872,招港B,5/5/1993,"179,895,430","179,875,710",华南,广东,深圳市,G 运输仓储,www.szcwh.com
主板,河南豫能控股股份有限公司,001896,豫能控股,1/22/1998,"1,150,587,847","1,150,587,847",,,,0,0,华中,河南,郑州市,D 水电煤气,www.yuneng.com.cn
主板,招商局积余产业运营服务股份有限公司,001914,招商积余,9/28/1994,"1,060,346,060","666,863,166",,,,0,0,华南,广东,深圳市,K 房地产,www.cmpo1914.com
主板,招商局公路网络科技控股股份有限公司,001965,招商公路,12/25/2017,"6,178,228,432","554,849,049",,,,0,0,华北,天津,天津市,G 运输仓储,www.cmexpressway.com
主板,招商局蛇口工业区控股股份有限公司,001979,招商蛇口,12/30/2015,"7,923,242,592","7,921,664,929",,,,0,0,华南,广东,深圳市,K 房地产,www.shekou.com
中小板,浙江新和成股份有限公司,002001,新 和 成,6/25/2004,"2,148,662,300","2,120,840,795",,,,0,0,华东,浙江,绍兴市,C 制造业,www.cnhu.com
中小板,鸿达兴业股份有限公司,002002,鸿达兴业,6/25/2004,"2,589,001,050","2,585,148,775",,,,0,0,华东,江苏,扬州市,C 制造业,www.002002.cn
中小板,浙江伟星实业发展股份有限公司,002003,伟星股份,6/25/2004,"775,850,428","646,575,078",,,,0,0,华东,浙江,台州市,C 制造业,www.weixing.cn
中小板,华邦生命健康股份有限公司,002004,华邦健康,6/25/2004,"1,979,919,191","1,819,157,498",,,,0,0,西南,重庆,重庆市,C 制造业,www.huapont.com.cn
中小板,安徽德豪润达电气股份有限公司,002005,ST德豪,6/25/2004,"1,764,720,000","1,691,887,530",,,,0,0,华东,安徽,蚌埠市,C 制造业,www.electech.com.cn
中小板,浙江精功科技股份有限公司,002006,精功科技,6/25/2004,"455,160,000","455,160,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.jgtec.com.cn
中小板,华兰生物工程股份有限公司,002007,华兰生物,6/25/2004,"1,824,366,726","1,566,964,762",,,,0,0,华中,河南,新乡市,C 制造业,www.hualanbio.com
中小板,大族激光科技产业集团股份有限公司,002008,大族激光,6/25/2004,"1,067,071,674","993,926,992",,,,0,0,华南,广东,深圳市,C 制造业,www.hanslaser.com
中小板,天奇自动化工程股份有限公司,002009,天奇股份,6/29/2004,"370,549,434","369,977,559",,,,0,0,华东,江苏,无锡市,C 制造业,www.chinaconveyor.com
中小板,传化智联股份有限公司,002010,传化智联,6/29/2004,"3,257,814,678","3,182,651,867",,,,0,0,华东,浙江,杭州市,L 商务服务,www.transfarchem.com
中小板,浙江盾安人工环境股份有限公司,002011,盾安环境,7/5/2004,"917,212,180","916,164,102",,,,0,0,华东,浙江,绍兴市,C 制造业,www.dunan.net
中小板,浙江凯恩特种材料股份有限公司,002012,凯恩股份,7/5/2004,"467,625,470","466,537,641",,,,0,0,华东,浙江,丽水市,C 制造业,www.zjkan.com
中小板,中航工业机电系统股份有限公司,002013,中航机电,7/5/2004,"3,884,824,789","3,884,690,024",,,,0,0,华中,湖北,襄阳市,C 制造业,www.avicem.com
中小板,黄山永新股份有限公司,002014,永新股份,7/8/2004,"514,016,724","501,422,662",,,,0,0,华东,安徽,黄山市,C 制造业,www.novel.com.cn
中小板,协鑫能源科技股份有限公司,002015,协鑫能科,7/8/2004,"1,352,461,312","400,703,825",,,,0,0,华东,江苏,无锡市,D 水电煤气,www.xiakehb.com、www.seeker-cn.com
中小板,广东世荣兆业股份有限公司,002016,世荣兆业,7/8/2004,"809,095,632","686,845,632",,,,0,0,华南,广东,珠海市,K 房地产,www.shirongzhaoye.com
中小板,东信和平科技股份有限公司,002017,东信和平,7/13/2004,"446,486,084","445,099,702",,,,0,0,华南,广东,珠海市,C 制造业,www.eastcompeace.com
中小板,亿帆医药股份有限公司,002019,亿帆医药,7/13/2004,"1,234,677,077","823,874,347",,,,0,0,华东,浙江,杭州市,C 制造业,www.yifanyy.com
中小板,浙江京新药业股份有限公司,002020,京新药业,7/15/2004,"705,507,776","590,545,913",,,,0,0,华东,浙江,绍兴市,C 制造业,www.jingxinpharm.com
中小板,中捷资源投资股份有限公司,002021,ST中捷,7/15/2004,"687,815,040","687,464,015",,,,0,0,华东,浙江,台州市,C 制造业,www.zoje.com
中小板,上海科华生物工程股份有限公司,002022,科华生物,7/21/2004,"514,784,043","513,142,006",,,,0,0,华东,上海,上海市,C 制造业,www.skhb.com
中小板,四川海特高新技术股份有限公司,002023,海特高新,7/21/2004,"756,791,003","659,280,517",,,,0,0,西南,四川,成都市,C 制造业,www.schtgx.com
中小板,苏宁易购集团股份有限公司,002024,苏宁易购,7/21/2004,"9,310,039,655","7,835,227,971",,,,0,0,华东,江苏,南京市,F 批发零售,www.suning.cn
中小板,贵州航天电器股份有限公司,002025,航天电器,7/26/2004,"429,000,000","428,898,772",,,,0,0,西南,贵州,贵阳市,C 制造业,www.gzhtdq.com.cn
中小板,山东威达机械股份有限公司,002026,山东威达,7/27/2004,"422,963,519","422,963,519",,,,0,0,华东,山东,威海市,C 制造业,www.weidapeacock.com
中小板,分众传媒信息技术股份有限公司,002027,分众传媒,8/4/2004,"14,677,880,280","14,677,880,280",,,,0,0,华南,广东,广州市,L 商务服务,www.focusmedia.cn
中小板,思源电气股份有限公司,002028,思源电气,8/5/2004,"763,019,082","589,873,511",,,,0,0,华东,上海,上海市,C 制造业,www.sieyuan.com
中小板,福建七匹狼实业股份有限公司,002029,七 匹 狼,8/6/2004,"755,670,000","727,184,618",,,,0,0,华东,福建,泉州市,C 制造业,www.septwolves.com
中小板,中山大学达安基因股份有限公司,002030,达安基因,8/9/2004,"877,153,770","856,379,036",,,,0,0,华南,广东,广州市,C 制造业,www.daangene.com
中小板,巨轮智能装备股份有限公司,002031,巨轮智能,8/16/2004,"2,199,395,670","1,892,271,229",,,,0,0,华南,广东,揭阳市,C 制造业,www.greatoo.com
中小板,浙江苏泊尔股份有限公司,002032,苏 泊 尔,8/17/2004,"821,083,860","611,186,588",,,,0,0,华东,浙江,台州市,C 制造业,www.supor.com.cn
中小板,丽江玉龙旅游股份有限公司,002033,丽江股份,8/25/2004,"549,490,711","549,480,181",,,,0,0,西南,云南,丽江市,N 公共环保,www.yulongtour.com
中小板,旺能环境股份有限公司,002034,旺能环境,8/26/2004,"421,365,045","268,780,763",,,,0,0,华东,浙江,湖州市,N 公共环保,www.mizuda.net
中小板,华帝股份有限公司,002035,华帝股份,9/1/2004,"869,230,324","783,551,124",,,,0,0,华南,广东,中山市,C 制造业,www.vatti.com.cn
中小板,联创电子科技股份有限公司,002036,联创电子,9/3/2004,"1,047,896,452","925,247,997",,,,0,0,华东,江西,南昌市,C 制造业,www.lcetron.com
中小板,保利联合化工控股集团股份有限公司,002037,保利联合,9/8/2004,"487,625,309","327,368,160",,,,0,0,西南,贵州,贵阳市,C 制造业,www.gzjiulian.com/
中小板,北京双鹭药业股份有限公司,002038,双鹭药业,9/9/2004,"1,027,350,000","851,751,182",,,,0,0,华北,北京,北京市,C 制造业,www.slpharm.com.cn
中小板,贵州黔源电力股份有限公司,002039,黔源电力,3/3/2005,"305,398,662","305,394,913",,,,0,0,西南,贵州,贵阳市,D 水电煤气,www.gzqydl.cn
中小板,南京港股份有限公司,002040,南 京 港,3/25/2005,"483,966,800","483,966,800",,,,0,0,华东,江苏,南京市,G 运输仓储,www.nj-port.com
中小板,山东登海种业股份有限公司,002041,登海种业,4/18/2005,"880,000,000","880,000,000",,,,0,0,华东,山东,烟台市,A 农林牧渔,www.sddhzy.com
中小板,华孚时尚股份有限公司,002042,华孚时尚,4/27/2005,"1,519,375,555","1,518,145,368",,,,0,0,华东,安徽,淮北市,C 制造业,www.huafuyarn.com
中小板,德华兔宝宝装饰新材股份有限公司,002043,兔 宝 宝,5/10/2005,"774,756,002","724,195,532",,,,0,0,华东,浙江,湖州市,C 制造业,www.tubaobao.com
中小板,美年大健康产业控股股份有限公司,002044,美年健康,5/18/2005,"3,914,253,923","3,826,613,114",,,,0,0,华东,江苏,南通市,Q 卫生,www.sanyougroup.com
中小板,国光电器股份有限公司,002045,国光电器,5/23/2005,"468,383,913","467,165,688",,,,0,0,华南,广东,广州市,C 制造业,www.ggec.com.cn
中小板,洛阳轴研科技股份有限公司,002046,轴研科技,5/26/2005,"524,349,078","408,696,325",,,,0,0,华中,河南,洛阳市,C 制造业,www.sinomach-pi.cn
中小板,深圳市宝鹰建设控股集团股份有限公司,002047,宝鹰股份,5/31/2005,"1,341,296,921","1,335,619,499",,,,0,0,华南,广东,深圳市,E 建筑业,www.szby.cn
中小板,宁波华翔电子股份有限公司,002048,宁波华翔,6/3/2005,"626,227,314","546,640,053",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbhx.com.cn
中小板,紫光国芯微电子股份有限公司,002049,紫光国微,6/6/2005,"606,817,968","606,817,968",,,,0,0,华北,河北,唐山市,C 制造业,www.gosinoic.com
中小板,浙江三花智能控制股份有限公司,002050,三花智控,6/7/2005,"3,592,041,778","3,520,279,586",,,,0,0,华东,浙江,绍兴市,C 制造业,www.zjshc.com
中小板,中工国际工程股份有限公司,002051,中工国际,6/19/2006,"1,237,408,937","1,112,172,436",,,,0,0,华北,北京,北京市,E 建筑业,www.camce.com.cn
中小板,深圳市同洲电子股份有限公司,002052,*ST同洲,6/27/2006,"745,959,694","745,956,530",,,,0,0,华南,广东,深圳市,C 制造业,www.coship.com
中小板,云南能源投资股份有限公司,002053,云南能投,6/27/2006,"760,978,566","558,329,336",,,,0,0,西南,云南,昆明市,C 制造业,www.cnyeic.com
中小板,广东德美精细化工集团股份有限公司,002054,德美化工,7/25/2006,"419,230,828","310,512,759",,,,0,0,华南,广东,佛山市,C 制造业,www.dymatic.com
中小板,深圳市得润电子股份有限公司,002055,得润电子,7/25/2006,"473,485,580","427,244,767",,,,0,0,华南,广东,深圳市,C 制造业,www.deren.com.cn
中小板,横店集团东磁股份有限公司,002056,横店东磁,8/2/2006,"1,643,600,000","1,624,040,411",,,,0,0,华东,浙江,金华市,C 制造业,www.chinadmegc.com
中小板,中钢天源股份有限公司,002057,中钢天源,8/2/2006,"575,287,776","575,287,776",,,,0,0,华东,安徽,马鞍山市,C 制造业,www.ty-magnet.com
中小板,上海威尔泰工业自动化股份有限公司,002058,威 尔 泰,8/2/2006,"143,448,332","143,200,281",,,,0,0,华东,上海,上海市,C 制造业,dm@welltech.com.cn
中小板,云南旅游股份有限公司,002059,云南旅游,8/10/2006,"1,012,434,813","730,792,576",,,,0,0,西南,云南,昆明市,N 公共环保,
中小板,广东水电二局股份有限公司,002060,粤 水 电,8/10/2006,"1,202,262,058","1,201,904,981",,,,0,0,华南,广东,广州市,E 建筑业,www.gdsdej.com
中小板,浙江交通科技股份有限公司,002061,浙江交科,8/16/2006,"1,375,647,388","1,375,647,388",,,,0,0,华东,浙江,衢州市,E 建筑业,www.zjjiaoke.com
中小板,宏润建设集团股份有限公司,002062,宏润建设,8/16/2006,"1,102,500,000","965,500,802",,,,0,0,华东,浙江,宁波市,E 建筑业,www.chinahongrun.com
中小板,远光软件股份有限公司,002063,远光软件,8/23/2006,"1,102,486,112","1,015,474,723",,,,0,0,华南,广东,珠海市,I 信息技术,www.ygsoft.com
中小板,浙江华峰氨纶股份有限公司,002064,华峰氨纶,8/23/2006,"4,633,519,221","1,619,011,821",,,,0,0,华东,浙江,温州市,C 制造业,www.spandex.com.cn
中小板,东华软件股份公司,002065,东华软件,8/23/2006,"3,115,482,375","2,807,773,739",,,,0,0,华北,北京,北京市,I 信息技术,www.dhcc.com.cn
中小板,瑞泰科技股份有限公司,002066,瑞泰科技,8/23/2006,"231,000,000","231,000,000",,,,0,0,华北,北京,北京市,C 制造业,www.bjruitai.com
中小板,浙江景兴纸业股份有限公司,002067,景兴纸业,9/15/2006,"1,111,201,000","973,576,000",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.jxpaper.com.cn
中小板,江西黑猫炭黑股份有限公司,002068,黑猫股份,9/15/2006,"744,793,596","726,996,659",,,,0,0,华东,江西,景德镇市,C 制造业,www.jx-blackcat.com
中小板,獐子岛集团股份有限公司,002069,獐子岛,9/28/2006,"711,112,194","681,461,969",,,,0,0,东北,辽宁,大连市,A 农林牧渔,www.zhangzidao.com
中小板,长城影视股份有限公司,002071,*ST长城,10/12/2006,"525,429,878","525,412,278",,,,0,0,华东,江苏,苏州市,R 文化传播,www.chinaccys.com
中小板,凯瑞德控股股份有限公司,002072,ST凯瑞,10/18/2006,"176,000,000","169,404,050",,,,0,0,华中,湖北,荆门市,I 信息技术,www.textiledm.com
中小板,软控股份有限公司,002073,软控股份,10/18/2006,"933,986,674","933,932,074",,,,0,0,华东,山东,青岛市,C 制造业,www.mesnac.com
中小板,国轩高科股份有限公司,002074,国轩高科,10/18/2006,"1,280,544,489","1,178,607,531",,,,0,0,华东,安徽,合肥市,C 制造业,www.gotion.com.cn
中小板,江苏沙钢股份有限公司,002075,沙钢股份,10/25/2006,"2,206,771,772","2,206,771,772",,,,0,0,华东,江苏,苏州市,C 制造业,www.shaganggf.com
中小板,广东雪莱特光电科技股份有限公司,002076,*ST雪莱,10/25/2006,"764,113,035","732,046,177",,,,0,0,华南,广东,佛山市,C 制造业,www.cnlight.com
中小板,江苏大港股份有限公司,002077,*ST大港,11/16/2006,"580,348,513","544,345,750",,,,0,0,华东,江苏,镇江市,K 房地产,www.dggf.cn
中小板,山东太阳纸业股份有限公司,002078,太阳纸业,11/16/2006,"2,620,659,102","2,608,127,352",,,,0,0,华东,山东,济宁市,C 制造业,www.sunpapergroup.com
中小板,苏州固锝电子股份有限公司,002079,苏州固锝,11/16/2006,"768,864,673","726,526,076",,,,0,0,华东,江苏,苏州市,C 制造业,www.goodark.com
中小板,中材科技股份有限公司,002080,中材科技,11/20/2006,"1,678,123,584","1,678,123,584",,,,0,0,华东,江苏,南京市,C 制造业,www.sinomatech.com
中小板,苏州金螳螂建筑装饰股份有限公司,002081,金 螳 螂,11/20/2006,"2,683,358,689","2,605,130,070",,,,0,0,华东,江苏,苏州市,E 建筑业,www.goldmantis.com
中小板,万邦德医药控股集团股份有限公司,002082,万邦德,11/20/2006,"618,222,829","238,000,000",,,,0,0,华东,浙江,湖州市,C 制造业,www.dongliang.com.cn
中小板,孚日集团股份有限公司,002083,孚日股份,11/24/2006,"908,014,647","874,804,712",,,,0,0,华东,山东,潍坊市,C 制造业,www.sunvim.com
中小板,广州海鸥住宅工业股份有限公司,002084,海鸥住工,11/24/2006,"554,598,528","547,795,119",,,,0,0,华南,广东,广州市,C 制造业,www.seagullgroup.cn
